ENSEMBL	logFC	logCPM	F	PValue	FDR	SYMBOL
ENSG00000175182	-2.29508789025737	6.01570470643348	214.929346744215	7.22491884998052e-19	3.05702672832958e-16	FAM131A
ENSG00000187079	1.70923017723023	6.9271972069468	214.928421835433	7.22550594859664e-19	3.05702672832958e-16	TEAD1
ENSG00000069345	-1.06066032750948	6.5327366955812	214.865015459062	7.26587299544533e-19	3.05702672832958e-16	DNAJA2
ENSG00000103269	-4.93695299178034	2.82987401218447	213.668546130171	8.07338240141545e-19	3.34198966665044e-16	RHBDL1
ENSG00000204653	-2.96713542519199	2.74738252639026	213.384207227183	8.27872341581055e-19	3.37259422963139e-16	ASPDH
ENSG00000143420	-1.27852690607971	6.7874512024142	212.828566977196	8.69588371703579e-19	3.48718524371443e-16	ENSA
ENSG00000175416	-2.59271348121933	5.73701760611979	211.540679500825	9.74941399923959e-19	3.8495186198536e-16	CLTB
ENSG00000089818	-1.75280275618318	6.02706426289657	211.25793196888	9.99805639546823e-19	3.88788056651049e-16	NECAP1
ENSG00000057757	-1.76642647020772	6.07762458416458	211.042743414274	1.01917201870081e-18	3.9040372925308e-16	PITHD1
ENSG00000163704	-2.24519380066805	4.15426830735545	209.580124868491	1.16162407865791e-18	4.38427676158165e-16	PRRT3
ENSG00000257027	2.90458104643425	3.25968506020903	209.106243776241	1.21211729767926e-18	4.50854933984611e-16	
ENSG00000115756	-3.05672150064534	5.58037978013734	208.512153406963	1.27867497628915e-18	4.6881704666373e-16	HPCAL1
ENSG00000234965	-7.14714864918063	1.71740815608946	208.317985508929	1.30124652192226e-18	4.70373126551193e-16	SHISA8
ENSG00000271181	-6.69413330407677	2.4063592027714	207.392460071048	1.41469768366096e-18	5.04280778488313e-16	
ENSG00000270532	-2.7423297907459	5.23286508795194	205.710151696416	1.64814768299699e-18	5.79448086083803e-16	
ENSG00000120265	-1.513666329124	6.71289887662625	205.432644738985	1.69036682175453e-18	5.8626033081527e-16	PCMT1
ENSG00000167733	-2.83211895194341	3.80014229578976	204.235585899021	1.8858438144901e-18	6.45335753318511e-16	HSD11B1L
ENSG00000049769	-2.67032934382458	4.60856180066414	203.942708849867	1.93717200155358e-18	6.54177887103589e-16	PPP1R3F
ENSG00000237493	2.52403443466862	3.72697384433407	203.216085753162	2.07091420435559e-18	6.90259909802419e-16	
ENSG00000107872	-4.23272926480314	3.32869326339344	202.830294358	2.1458071858259e-18	6.98988876686166e-16	FBXL15
ENSG00000260001	-4.68655974575389	1.10694472739743	202.80117821364	2.15157300830731e-18	6.98988876686166e-16	TGFBR3L
ENSG00000203772	-3.52586678702679	1.91146638205214	201.307263365471	2.47022258052681e-18	7.92478281615256e-16	SPRN
ENSG00000130881	-3.86450246015879	5.34131858467464	201.019119440461	2.53715451695076e-18	8.03902107130138e-16	LRP3
ENSG00000176182	-2.00331767562562	2.74579133102663	199.980960185016	2.79443003848445e-18	8.7462252363053e-16	MYPOP
ENSG00000128739	-2.53478914144924	6.70080463676763	199.254464067077	2.99056456947438e-18	9.24733008139278e-16	SNRPN
ENSG00000170027	-2.11624884824301	8.758151140753	198.987829198401	3.06610823839653e-18	9.36805570695796e-16	YWHAG
ENSG00000282164	-2.60025276039217	4.19331147432403	198.083556957523	3.3374892078716e-18	1.00264464418769e-15	PEG13
ENSG00000167770	-1.30569693012082	5.67417853248626	198.012885388356	3.35972879018669e-18	1.00264464418769e-15	OTUB1
ENSG00000196821	-1.32873030719448	6.48781298927397	197.765482928405	3.43881019218131e-18	1.00600249805452e-15	ILRUN
ENSG00000127220	-3.97606221931568	4.47966839168836	197.73288062617	3.44937540731727e-18	1.00600249805452e-15	ABHD8
ENSG00000089220	-2.39061744269172	7.97315390867296	197.030172481704	3.68552694926199e-18	1.06279830508774e-15	PEBP1
ENSG00000110171	-1.58088977192485	5.09583464143494	196.710359877576	3.79853419944938e-18	1.08321533587631e-15	TRIM3
ENSG00000102981	-3.70995318090204	3.07553545102683	196.474892274666	3.88404624183751e-18	1.09542908567868e-15	PARD6A
ENSG00000047249	-1.74967158112257	6.70546537746028	196.170326155355	3.99764278990013e-18	1.11521198046507e-15	ATP6V1H
ENSG00000189227	-2.15742049075564	2.8524944626832	195.588949223383	4.22421840274461e-18	1.16574801404775e-15	C15orf61
ENSG00000176142	1.76495268515957	5.01117966282528	195.164703970726	4.39799150814242e-18	1.20079204315399e-15	TMEM39A
ENSG00000243232	-2.45187699191219	4.06803313952152	194.724576267752	4.58617568834797e-18	1.23899156885738e-15	PCDHAC2
ENSG00000129355	-3.07659082151449	3.94535598647101	194.257372955228	4.79515999485247e-18	1.27174828065709e-15	CDKN2D
ENSG00000137825	-4.62586244685707	3.98107252911866	194.23256809713	4.80652964051189e-18	1.27174828065709e-15	ITPKA
ENSG00000139350	2.14805283307606	4.88381180076149	194.066495703631	4.88337978606154e-18	1.27889736948234e-15	NEDD1
ENSG00000140534	4.10579064800415	3.61914599522264	193.878208355888	4.97206378288299e-18	1.28896986856255e-15	TICRR
ENSG00000131747	9.30482700661476	7.21076367365488	193.746574245986	5.03506131343069e-18	1.29224848609199e-15	TOP2A
ENSG00000162729	-3.17295843962014	6.38668873602707	193.503951568225	5.15336882388855e-18	1.30951693925841e-15	IGSF8
ENSG00000087152	-1.82972130512919	6.57226633144358	192.254356584879	5.81037031698777e-18	1.45564867909912e-15	ATXN7L3
ENSG00000040608	-6.25816582707611	3.61353948501425	192.198192339444	5.84187858746189e-18	1.45564867909912e-15	RTN4R
ENSG00000177119	2.11327427003973	6.8030196444455	192.045677399846	5.92834290414103e-18	1.46298962148826e-15	ANO6
ENSG00000226085	-3.11696622488785	2.63225057763296	191.588158662988	6.19582782386354e-18	1.51443734380436e-15	
ENSG00000141510	2.8978022316982	5.2635979759396	191.372382514676	6.32632329875178e-18	1.53174610813646e-15	TP53
ENSG00000014641	-2.21538993519611	8.04169559797015	190.682259411647	6.76329871492078e-18	1.62224356559291e-15	MDH1
ENSG00000264063	-3.39336431633686	3.54096370206906	189.813513390965	7.35859768248077e-18	1.73432622925465e-15	
ENSG00000198689	-1.98496383346824	6.71919150278833	189.780536230812	7.38224476732444e-18	1.73432622925465e-15	SLC9A6
ENSG00000004779	-1.5380140733804	5.47310349878001	189.709698432638	7.43330937923286e-18	1.73432622925465e-15	NDUFAB1
ENSG00000255035	-1.76442068682857	1.94700596154422	189.385520665686	7.67174727415341e-18	1.77383237649682e-15	
ENSG00000136003	-1.51252958476268	6.22008475876432	189.141576648915	7.8564290832492e-18	1.8003147537642e-15	ISCU
ENSG00000065559	-1.83598793824152	6.09472016864263	188.717316551034	8.18876026161438e-18	1.85986311605605e-15	MAP2K4
ENSG00000280347	2.27551822012955	4.08701602597886	188.38767504007	8.45709034353915e-18	1.90395810234151e-15	
ENSG00000272501	-2.41695345159204	2.09750380958475	187.899451529491	8.87149251233364e-18	1.97988569851342e-15	
ENSG00000050748	-1.73804332396849	6.93694397603336	187.771464203911	8.98359691870602e-18	1.98604208565365e-15	MAPK9
ENSG00000130748	-4.55134242906238	3.12428442798821	187.692110665695	9.05384469205055e-18	1.98604208565365e-15	TMEM160
ENSG00000257088	-5.20855394342561	1.52813832155087	187.452145598914	9.26978420382606e-18	2.01617806433217e-15	
ENSG00000078668	-1.20795205982561	5.71230633477408	185.621219495192	1.11051761564551e-17	2.39507853828085e-15	VDAC3
ENSG00000253368	-2.68301113679746	3.79830080402929	185.43414766358	1.13129722690604e-17	2.4195619440453e-15	TRNP1
ENSG00000217416	-1.79051405096576	2.62327605059243	185.109779164421	1.16829517852682e-17	2.47804097164387e-15	
ENSG00000223773	3.00107960462442	3.18546332223591	184.920226468793	1.19049857556413e-17	2.5044381919552e-15	CD99P1
ENSG00000166823	-3.2812713242192	1.48953553704944	184.520004964464	1.23883811050078e-17	2.58494147203272e-15	MESP1
ENSG00000170604	-3.10751955425484	4.01776272855613	184.16698562352	1.28317737296842e-17	2.655866715906e-15	IRF2BP1
ENSG00000143158	-1.29833171024626	5.37614747820093	183.72648457282	1.34083880330322e-17	2.75301023094216e-15	MPC2
ENSG00000151729	-2.34410839259901	6.54946656279377	183.549421643222	1.36477261586855e-17	2.77991184017987e-15	SLC25A4
ENSG00000188573	-4.77635544388614	2.71340639943157	182.766012316391	1.47614352424305e-17	2.97055965644771e-15	FBLL1
ENSG00000185105	-4.3741576459781	0.612073446002671	182.716677324599	1.48346724765935e-17	2.97055965644771e-15	MYADML2
ENSG00000120690	1.79333184162067	5.3200777375579	182.652223615509	1.4930925216511e-17	2.97055965644771e-15	ELF1
ENSG00000111206	4.91724608460689	4.13814503387404	181.679700016735	1.64651024827092e-17	3.25059119399025e-15	FOXM1
ENSG00000256399	2.83027352425177	1.26358701227532	181.595490964584	1.66054675895212e-17	3.25327729530582e-15	LOC100419700
ENSG00000189043	-1.70783103171639	5.70140068849594	181.329218802231	1.70575855456003e-17	3.31653737142296e-15	NDUFA4
ENSG00000175470	-1.55118292522513	5.22465935649121	180.16345981558	1.91936191166953e-17	3.70379123781944e-15	PPP2R2D
ENSG00000144647	-1.86968110767587	4.57392406779811	180.071882074514	1.93728412965098e-17	3.71047740205167e-15	POMGNT2
ENSG00000142168	-1.34530360292979	7.39446158567292	179.103027297111	2.13795503227367e-17	4.06449006691138e-15	SOD1
ENSG00000164885	-2.12189024826225	4.23852273506343	178.873190937298	2.18867005460958e-17	4.13031006996728e-15	CDK5
ENSG00000197562	-3.01004270187545	4.51344635788498	178.743138265755	2.21792199401717e-17	4.15496116616428e-15	RAB40C
ENSG00000152102	-1.04508398781304	7.41102742253735	178.356188372182	2.30739458832792e-17	4.29125232677074e-15	FAM168B
ENSG00000143622	1.30092975487171	5.08539414358724	178.151532019026	2.35623207831969e-17	4.35055368993345e-15	RIT1
ENSG00000160539	-2.86861930802113	3.09673719405722	177.343954340795	2.55972750347531e-17	4.69252902690671e-15	PLPP7
ENSG00000115073	-1.84344596412837	6.21557415778927	177.133668221623	2.61567036682346e-17	4.75350448984138e-15	ACTR1B
ENSG00000100439	2.1076233511333	4.99514297381334	177.080441881423	2.63003170682827e-17	4.75350448984138e-15	ABHD4
ENSG00000257354	2.17029777368824	3.81757157337547	176.608932827782	2.7609047803708e-17	4.95514833484032e-15	
ENSG00000165066	-4.52510847406745	-0.538645753035663	176.509341410877	2.78940697789642e-17	4.97153681164663e-15	NKX6-3
ENSG00000184185	-5.47185966579877	3.79543874319917	176.400568540205	2.82088806375129e-17	4.99297187283978e-15	KCNJ12
ENSG00000205090	-3.93948348614958	2.34035785334612	176.221311945178	2.87358041725782e-17	5.0514000965015e-15	TMEM240
ENSG00000101460	-3.20788089229071	5.00112722580018	175.815327307766	2.99675395229736e-17	5.23208776773549e-15	MAP1LC3A
ENSG00000115840	-1.50890680292485	6.55643039870568	175.271907371205	3.17031246252567e-17	5.49770738856224e-15	SLC25A12
ENSG00000269904	-1.9255859531471	3.69105757080339	174.956505210083	3.27582933157991e-17	5.642561060067e-15	MAP2K4P1
ENSG00000156642	-1.86796484195748	7.43133482680768	174.689845051633	3.36789872709739e-17	5.76247472206363e-15	NPTN
ENSG00000147571	-6.43887505757053	0.932880134632773	174.494580005257	3.43702841036325e-17	5.84181020873993e-15	CRH
ENSG00000165943	-2.94073591262924	6.60436887102842	174.350741689296	3.4888979858657e-17	5.89095834258179e-15	MOAP1
ENSG00000128245	-2.17450177993109	7.90864721880871	173.896822017389	3.65801182198405e-17	6.13613551707325e-15	YWHAH
ENSG00000197586	-1.68505594109786	6.48275920596285	173.784971705051	3.70098296290652e-17	6.16790439889583e-15	ENTPD6
ENSG00000205138	-2.06630476920843	2.65397103400876	173.363839608082	3.86756117097722e-17	6.40393273891164e-15	SDHAF1
ENSG00000248483	1.30921878443407	3.54507014981443	172.929532776529	4.04756913689926e-17	6.65902960887946e-15	POU5F2
ENSG00000181191	-1.20556040042901	5.31412831546057	172.71531498198	4.1395567292707e-17	6.76698875520589e-15	PJA1
ENSG00000196372	-2.07062915732373	4.3458321932913	172.510516477751	4.22954147547393e-17	6.85627966109967e-15	ASB13
ENSG00000149346	1.46268384837804	4.54448938644343	172.469948117394	4.24760750483089e-17	6.85627966109967e-15	SLX4IP
ENSG00000130522	-2.02529603841313	5.60933417042579	172.13953979279	4.39777987858757e-17	7.05431378649688e-15	JUND
ENSG00000259921	3.26328520276985	0.196593192826156	171.66002140157	4.62565489007656e-17	7.37375358719347e-15	
ENSG00000260464	-2.72216211649729	1.73784906693196	171.407644620483	4.75050733928723e-17	7.52603523844487e-15	
ENSG00000078902	-2.65332131877503	6.35052280080343	170.98172543388	4.96925399874397e-17	7.82428858145791e-15	TOLLIP
ENSG00000138180	6.56215029203587	2.57966336411917	170.525829360601	5.21508502717068e-17	8.16129007453266e-15	CEP55
ENSG00000100321	-3.3878940255176	7.36959509235088	169.821769475413	5.61997330295509e-17	8.74161301941469e-15	SYNGR1
ENSG00000119801	-1.09174972788445	5.91023261454125	169.699449819857	5.69359815406025e-17	8.802782929154e-15	YPEL5
ENSG00000254013	-1.82432339416194	3.81608619176969	169.378689553308	5.89148749121337e-17	9.05419320131683e-15	
ENSG00000125966	-2.42100707809766	4.70825461895748	169.271700004957	5.95907953247292e-17	9.10355810719747e-15	MMP24
ENSG00000213672	-1.84171629419157	5.47176357195432	169.018783416809	6.12210165947855e-17	9.29726266807793e-15	NCKIPSD
ENSG00000227523	3.57839724435584	0.600102802467978	168.845021719086	6.23679606885071e-17	9.4145858668447e-15	RPS20P15
ENSG00000132570	1.36375555993181	3.51044350528071	168.791279004003	6.27272231923025e-17	9.4145858668447e-15	PCBD2
ENSG00000286071	2.53593793954183	3.49313592031046	168.436453522622	6.51540542618058e-17	9.72196978272818e-15	LOC105373170
ENSG00000181754	-2.61133901291081	5.37621817212075	167.88295856006	6.91372587888058e-17	1.02566921781197e-14	AMIGO1
ENSG00000235449	-1.42224843580297	2.66288337785292	167.760462845201	7.00526627930444e-17	1.03327677619741e-14	
ENSG00000198001	1.78600834146167	4.47294676229641	167.418218185351	7.26779191822665e-17	1.06587359760735e-14	IRAK4
ENSG00000139354	3.69140980058878	3.94540977993625	167.249620860128	7.40087434428531e-17	1.07922409117092e-14	GAS2L3
ENSG00000092096	-2.78712013425951	7.81494259453547	166.63284102923	7.90981111837131e-17	1.14692261216384e-14	SLC22A17
ENSG00000273142	3.34374935901482	1.78231204013285	166.579682198955	7.95535263752442e-17	1.14704564855092e-14	
ENSG00000137812	6.02559221115937	4.663789620255	166.486499894725	8.03584419786995e-17	1.15217844323091e-14	KNL1
ENSG00000173193	2.39264699362009	6.99754096188302	166.33629368766	8.16738807353591e-17	1.16453341615166e-14	PARP14
ENSG00000169679	5.54518099486749	4.35830141336398	166.006235563846	8.46439706126549e-17	1.20021409158773e-14	BUB1
ENSG00000168159	-1.84032960000113	6.70331245738366	165.335044828798	9.10369131124421e-17	1.28377053573122e-14	RNF187
ENSG00000090924	3.84761008859045	5.60343927929918	165.261689297774	9.1765541202919e-17	1.28697410654258e-14	PLEKHG2
ENSG00000000460	1.49397095981853	4.11698771424516	165.178203077934	9.26022085104929e-17	1.29164982685967e-14	C1orf112
ENSG00000118193	5.93540841967857	4.02286291319911	164.866728645886	9.57946323457975e-17	1.32895634548913e-14	KIF14
ENSG00000257675	-1.93779253903217	3.33223499510835	164.72346815016	9.7301341464026e-17	1.34260157455604e-14	BTBD10P1
ENSG00000115825	1.74635089785928	6.26029884950148	164.527534350411	9.94021980239027e-17	1.36425530068634e-14	PRKD3
ENSG00000245275	2.32406433571115	1.51691131877166	164.047881360393	1.04747493251231e-16	1.42315566190102e-14	SAP30L-AS1
ENSG00000116830	1.48807338882902	4.87341947121662	164.043051957815	1.04802813208375e-16	1.42315566190102e-14	TTF2
ENSG00000139618	4.07172480870627	4.2443806586211	163.813979398676	1.07462147706514e-16	1.45158737941457e-14	BRCA2
ENSG00000164111	2.14611479733261	8.25173806648935	163.583729863763	1.1020621779928e-16	1.48085998943378e-14	ANXA5
ENSG00000177030	-1.98406808654699	5.85921581495453	162.626499359871	1.22422763715067e-16	1.63495410498308e-14	DEAF1
ENSG00000135436	1.78443158823325	1.77309783533177	162.587608067849	1.2294803906555e-16	1.63495410498308e-14	FAM186B
ENSG00000184524	-4.7342237682652	5.2424270031248	162.298380856649	1.26928983629327e-16	1.67919194064262e-14	CEND1
ENSG00000130758	-3.1523981930888	5.50148316288038	162.096616820367	1.29785589658483e-16	1.70817803004357e-14	MAP3K10
ENSG00000160753	-1.93059969193002	5.36943341406963	161.714425671495	1.35382215189147e-16	1.77274722083136e-14	RUSC1
ENSG00000185813	-1.80030632302188	5.24623504169099	161.590424959675	1.37251693735996e-16	1.77955765006453e-14	PCYT2
ENSG00000264343	2.65629206482609	5.06031533201484	161.58397850797	1.37349616638591e-16	1.77955765006453e-14	NOTCH2NLA
ENSG00000188001	2.80053990492102	2.78542581072822	161.517288351949	1.38366944208187e-16	1.77955765006453e-14	TPRG1
ENSG00000253651	-1.9367048469492	0.975072923417412	161.497140529963	1.38675834799496e-16	1.77955765006453e-14	
ENSG00000080986	7.6829798050535	3.7340454636677	161.027470040246	1.46084196017036e-16	1.86315917519045e-14	NDC80
ENSG00000140406	-1.94811364064779	3.76325623060492	160.993084061271	1.46642569019471e-16	1.86315917519045e-14	TLNRD1
ENSG00000139112	-2.49343388612858	7.10869064015683	160.655133179384	1.52250387874098e-16	1.92487990383681e-14	GABARAPL1
ENSG00000165029	3.28792200286276	8.83249712897146	160.27323667327	1.58857796578669e-16	1.9985712496037e-14	ABCA1
ENSG00000158828	-2.87495148160141	6.25763513956276	160.189254580482	1.60350563402265e-16	2.00751083400934e-14	PINK1
ENSG00000164620	-3.1806014092729	3.41611753250482	159.989803426165	1.63954759115434e-16	2.03000335546815e-14	RELL2
ENSG00000171603	-1.75027178174101	9.31322458816262	159.974150327544	1.64241175506445e-16	2.03000335546815e-14	CLSTN1
ENSG00000131779	-0.884030451643798	4.39023451929765	159.958936983116	1.64520045952611e-16	2.03000335546815e-14	PEX11B
ENSG00000006015	-2.53830262987838	4.18719631280188	159.876266306815	1.66044118718703e-16	2.03900588847632e-14	REX1BD
ENSG00000169231	2.18133961240136	5.30376125011957	159.740976558532	1.68570126632355e-16	2.05863255084339e-14	THBS3
ENSG00000271824	-4.42641701517557	0.584807237392917	159.673111867486	1.6985231265605e-16	2.05863255084339e-14	SMIM32
ENSG00000237190	-1.35751767408426	3.01782078587654	159.662762250661	1.70048743728345e-16	2.05863255084339e-14	CDKN2AIPNL
ENSG00000171848	6.02964958068239	4.04030914080438	159.485017571631	1.73459522516539e-16	2.09006509173097e-14	RRM2
ENSG00000177426	2.45798201343743	4.29577879073887	159.332320791078	1.76446675934703e-16	2.11612333545054e-14	TGIF1
ENSG00000105662	-1.98083838932986	5.26824983824003	159.166686696917	1.79747716361893e-16	2.14568611182697e-14	CRTC1
ENSG00000115561	-1.14950030422894	5.72413568467404	159.057692608566	1.81955056628222e-16	2.16197987424228e-14	CHMP3
ENSG00000228817	2.66315953006059	1.11676739810817	158.987912685173	1.83383076671573e-16	2.1689062962101e-14	
ENSG00000126787	8.29695367463388	3.9078194317862	158.767568076465	1.87969650411505e-16	2.20591305816535e-14	DLGAP5
ENSG00000226976	-2.04693898088405	5.52468213757437	158.755180241673	1.88231038277114e-16	2.20591305816535e-14	
ENSG00000175602	-5.04843078058285	4.13594713856485	158.417980616687	1.95493772966492e-16	2.28061258326592e-14	CCDC85B
ENSG00000101152	-2.11088795652793	7.08791476769584	158.231372823552	1.99638183144526e-16	2.30923375540432e-14	DNAJC5
ENSG00000138794	2.30905223180094	2.77193744510124	158.19138165457	2.00538229286166e-16	2.30923375540432e-14	CASP6
ENSG00000188191	-3.74826802652245	7.34303564519667	158.186585543788	2.00646455271835e-16	2.30923375540432e-14	PRKAR1B
ENSG00000214359	2.20449125811235	1.14594442790885	158.103419466043	2.02532855180389e-16	2.31527680160906e-14	RPL18P10
ENSG00000186480	-1.94612802636094	5.73624716585181	158.084010387883	2.02975757008392e-16	2.31527680160906e-14	INSIG1
ENSG00000223496	-1.2148757394714	5.60918418943774	158.041073691234	2.0395913923762e-16	2.31619969404137e-14	EXOSC6
ENSG00000167778	-2.06925662410186	6.83448133758681	157.839308672958	2.08647227526396e-16	2.35046724451514e-14	SPRYD3
ENSG00000279774	-3.77894613340963	0.642244182773074	157.817550693897	2.09159459570149e-16	2.35046724451514e-14	
ENSG00000163833	-3.29877259279245	1.68011227137	157.793629349024	2.09724137539048e-16	2.35046724451514e-14	FBXO40
ENSG00000115286	-3.57889685583013	4.50758161794122	157.750591381461	2.10744086140645e-16	2.35162911773898e-14	NDUFS7
ENSG00000171217	1.50661723860522	1.51372850435521	157.577249596085	2.14904801976608e-16	2.38767607910374e-14	CLDN20
ENSG00000160326	-3.02570588772663	3.70915118274944	157.103631221977	2.26716136852312e-16	2.50185469840582e-14	SLC2A6
ENSG00000103056	-2.95930763397709	3.83464642715706	157.087460878509	2.27131168801308e-16	2.50185469840582e-14	SMPD3
ENSG00000065154	-1.74783092189977	6.26051227363075	156.972592346698	2.3010233646451e-16	2.52375062622293e-14	OAT
ENSG00000163888	-4.23108282544831	2.00251448011377	156.857286668091	2.33125642616721e-16	2.54602962457793e-14	CAMK2N2
ENSG00000188493	2.4773689054986	3.07144312080892	156.676133806384	2.37959486976461e-16	2.58780942086901e-14	C19orf54
ENSG00000274383	5.22985015065116	1.52640816507483	156.346711282461	2.47019770818389e-16	2.67500523968521e-14	
ENSG00000067840	-3.32512448095912	7.18195080535504	156.251727649782	2.4969850915227e-16	2.6926522005853e-14	PDZD4
ENSG00000223960	1.51302638985783	3.7555940431362	156.129666309591	2.53185492833764e-16	2.70996007361867e-14	CHROMR
ENSG00000135070	-1.35539487323343	5.02833844373804	156.121683004601	2.53415319566913e-16	2.70996007361867e-14	ISCA1
ENSG00000139182	-2.45186299139801	7.39829138961068	155.712196816991	2.65500778100571e-16	2.82741803732413e-14	CLSTN3
ENSG00000165716	-2.54378037396688	3.43722513291582	155.205399028158	2.81296587880038e-16	2.98325492890131e-14	DIPK1B
ENSG00000232434	-3.6485600697343	3.18577908994727	155.132828444786	2.83637517961716e-16	2.99570242736109e-14	AJM1
ENSG00000168078	8.20308454289072	3.37832235100145	155.080381554729	2.85341966422255e-16	3.00135310173245e-14	PBK
ENSG00000247556	-2.04834510335592	8.27667585709842	154.984364051111	2.88490161754583e-16	3.0220816332373e-14	OIP5-AS1
ENSG00000149823	-2.54303664960611	5.40820912090846	154.947124478908	2.89720902469072e-16	3.0226369763694e-14	VPS51
ENSG00000120088	-4.42599628118809	0.382851436664301	154.823176549129	2.9385692480796e-16	3.04117107099442e-14	CRHR1
ENSG00000100412	-1.75330065658924	6.51035456561995	154.822867919682	2.93867300061023e-16	3.04117107099442e-14	ACO2
ENSG00000128594	-2.02201769487585	5.51891226026209	154.614110749401	3.0097350362878e-16	3.10220279945086e-14	LRRC4
ENSG00000226287	-3.83094041163659	1.02569867333508	154.476795757297	3.05745399366366e-16	3.13878226989512e-14	TMEM191A
ENSG00000104327	-3.75539698533789	5.29018722658595	154.410803352159	3.08066768328711e-16	3.15001339010214e-14	CALB1
ENSG00000136206	2.61253253427714	3.21215254696254	154.275137646093	3.12896967759847e-16	3.1820406501953e-14	SPDYE1
ENSG00000224976	1.98753749842595	2.21601265810277	154.253387936356	3.13678661406356e-16	3.1820406501953e-14	PARP4P2
ENSG00000210082	-5.4728326800896	12.0620697866046	154.197902332786	3.15682085704686e-16	3.1855359548684e-14	
ENSG00000165304	7.0079200216269	3.82302778301949	154.150216858108	3.17414542787205e-16	3.1855359548684e-14	MELK
ENSG00000248476	2.53604421146631	1.14771296417407	154.141102161639	3.17746816460671e-16	3.1855359548684e-14	
ENSG00000225978	-5.2859202831777	1.44314965419805	154.020425776124	3.22180430659195e-16	3.20812006648301e-14	
ENSG00000128266	-2.57901656258646	5.38250879828535	153.99383838164	3.23165896731805e-16	3.20812006648301e-14	GNAZ
ENSG00000184986	-4.42815831217934	1.79562640364812	153.978132867475	3.23749502130957e-16	3.20812006648301e-14	TMEM121
ENSG00000123091	-1.41691642798913	6.73814091553606	153.835052576499	3.29117205558272e-16	3.24876656948194e-14	RNF11
ENSG00000185862	2.6824828045158	3.34444718091993	153.80069258476	3.30420013670544e-16	3.24913013442701e-14	EVI2B
ENSG00000221823	-1.74291406613219	6.0698370085831	153.740189816254	3.32727165729227e-16	3.25932927803077e-14	PPP3R1
ENSG00000169752	-2.79068347988467	2.75509426795917	153.659575998978	3.35827374720053e-16	3.27718995140311e-14	NRG4
ENSG00000174996	-2.32719985643956	6.27336617220205	153.582243725054	3.38829731289264e-16	3.29396403543143e-14	KLC2
ENSG00000146425	1.46830720226115	3.94030991048975	153.328075669196	3.48896526617878e-16	3.37902994552749e-14	DYNLT1
ENSG00000250510	-2.37331788643207	5.44485399921994	153.181144200874	3.54857985558469e-16	3.42384593960831e-14	GPR162
ENSG00000227671	1.61314970177944	4.56885542542378	153.13122638109	3.56907424297117e-16	3.43072248860881e-14	
ENSG00000103415	-1.58377888412047	5.63635953750441	153.035481647752	3.60872999535439e-16	3.44784288504654e-14	HMOX2
ENSG00000137267	-2.28899380821871	7.39372249579945	153.023432290436	3.61375311154303e-16	3.44784288504654e-14	TUBB2A
ENSG00000100138	-1.35667226154982	5.92882624624614	152.823261449201	3.69827637382197e-16	3.51541715311633e-14	SNU13
ENSG00000163840	2.4536969350841	5.65102789276466	152.714695389131	3.74497979735758e-16	3.54667551657499e-14	DTX3L
ENSG00000135912	1.34600948531966	5.73024508862165	152.45382490434	3.85973709519664e-16	3.64191737309639e-14	TTLL4
ENSG00000129680	2.64739743657385	3.79166841119731	152.399404140491	3.88413626507667e-16	3.65151491733307e-14	MAP7D3
ENSG00000145945	-3.41801601840594	2.99262182459663	152.286825889635	3.93512241125048e-16	3.6859458644067e-14	FAM50B
ENSG00000084731	-2.12988592361487	7.27041934572571	151.511535033744	4.30577575334678e-16	4.01549303633449e-14	KIF3C
ENSG00000172731	-1.89924969627573	3.94334768942686	151.482348956788	4.32042139983194e-16	4.01549303633449e-14	LRRC20
ENSG00000214018	4.8620137348246	1.97436169245491	151.455609564835	4.33388494472883e-16	4.01549303633449e-14	
ENSG00000197457	-2.97054671979889	6.79907403708948	151.378838027882	4.37278411793298e-16	4.03696058945144e-14	STMN3
ENSG00000123219	5.14213599732652	3.36105804479176	151.258771305839	4.43435283397253e-16	4.07912779512205e-14	CENPK
ENSG00000112984	5.43922113153973	3.90704973236699	151.106776350575	4.51359449599206e-16	4.13719295498701e-14	KIF20A
ENSG00000163788	-1.10104462930454	5.90750086786771	150.781077660385	4.68841427642196e-16	4.28214065495977e-14	SNRK
ENSG00000158109	-2.24997105813863	5.70829966082343	150.674149608171	4.74733780808825e-16	4.32058244129734e-14	TPRG1L
ENSG00000090889	4.4609395181068	2.76726487708698	150.495389175835	4.84757795807251e-16	4.39622220119897e-14	KIF4A
ENSG00000128203	-2.36548209908891	3.46361673634482	150.248659262119	4.98957560295401e-16	4.49533867635937e-14	ASPHD2
ENSG00000180901	-1.49538010398112	6.4922619068141	150.244679129493	4.99190151086079e-16	4.49533867635937e-14	KCTD2
ENSG00000123485	6.54482067768191	2.89681696499882	150.082849815166	5.08743634946742e-16	4.56535153528256e-14	HJURP
ENSG00000105711	-3.60712494187646	6.34375316717393	150.052246177105	5.10571659197621e-16	4.56579150986305e-14	SCN1B
ENSG00000139405	-1.87317503389343	3.63652851304244	149.99498206948	5.14010617071808e-16	4.58058419692637e-14	RITA1
ENSG00000177427	-2.03928206048248	3.3790483975036	149.736141104906	5.2985952128214e-16	4.70548256529624e-14	MIEF2
